created_at,full_text_en
2025-01-19,Three hostages held by Hamas expected to include British-Israeli Emily Damari released as part of ceasefire deal - follow live
2025-04-06,Hamas really is trying to get Gaza completely flattened huh?
2025-04-04,What does Hamas have to do with Israel mainly killing chicken ages 0-9 and young females though? Isn't it weird to focus on them and not the ones committing a genocide? Logically speaking
2025-04-06,I love how there's literally no Hamas in the video
2025-04-06,Don t show the moron Kahlisee below the box office grosses of West Side Story . Which was a sure thing remake until Hamas Zegler got into it.
2024-05-07,Despite reports that Hamas is willing to accept a ceasefire deal the zionist entity presses forward with its blood-soaked plot. Make no mistake: in their eyes this is the final solution to the Palestine question. The zionist entity aims to wipe Gaza off the face of the earth.
2025-01-30,First of three Israeli hostages to be released by Hamas on Thursday handed over to Red Cross in Gaza - follow live
2025-04-06,Shai Davidai is in this picture he s part of the problem. He supports a boycott of Israel and from day one has advocated peaceful means with Hamas USA.
2025-04-06,60 Minutes piece on maimed &amp;;;
2025-04-06,Do you know what OPSEC means? Serious question. What operation was taking place on 7 October that Hamas exploited to conduct the attack?
2025-01-19,Ceasefire goes into force in Gaza after delay over list of first Israeli hostages to be freed by Hamas
2025-04-06,Shaiel s analysis is more based and accurate everyday. Indeed: it is obvious  isn t trying to destroy hamas militarily (this would require either an attrition strategy or a governing-alternative-plus-counterinsurgency-operations strategy neither of which are being attempted).
2025-04-06,It s tragic. Hamas should release the hostages.
2025-01-19,Hamas releases names of three Israeli hostages to be released after delay postponed start of Gaza ceasefire
2025-04-06,While Hamas may have fired more rockets (~34 776) in the current conflict than Nazi Germany did (~11 592) in WWII their total destructive force is far less. Germany's V-1 and V-2 rockets had warheads of 850-910 kg totaling ~10M kg of explosives. Hamas rockets averaging 29-60
2025-04-06,BREAKING: Hamas have been firing Rockits at Isralei Gaza just fired 10 rockets towards Israel with one intention only to kill as many Israeli civilians as they possibly can. It's been 548 days and Gaza still has rockets. Read that again
2025-04-06,There was opposition to Hamas long before the war though much of it remained hidden for fear of reprisals.
2025-04-04,Wtf are you even talking about and what does Hamas have to do with anything?
2025-04-06,I have not jumped on the bandwagon to condemn Israel for firing on the ambulances and unmarked vans and paramedics along with men in civilian clothing with automatic weapons because Hamas has a very long history of Al Qassam soldiers doubling as paramedics and using ambulances to
2025-04-06,IDF responds after Hamas hits Israeli cities in rocket attack: 'Must pay a heavy price' -We must defeat Hamas!
2025-04-06,This isn t actually what happened. The IDF says they detained a Hamas member and left his car. Ambulances made an unannounced stop so IDF thought they were a threat and fired. They buried the bodies - and informed UN who couldn t find them. Meanwhile assumptions mounted up.
2025-04-04,Do you hate Hamas for the hordes of Israelis laughing at the dead children too?
2025-04-06,Canada's Frau Eva Braun  is a neo-Nazi a Hamas Terror Supporter wants Jews dead and is a diabolical supporter of everything evil in this world.
2025-04-06,Once again  debunks a New York Times story of a bogus war crime attributed to the IDF. If there was any war crime it was on Hamas for using ambulances to ferry combatants.
2025-04-06,So being against a genocide makes you pro Hamas? So you are pro genocide?
2025-04-06,What? I m seeing people trying to convince themselves that stock crashes and oil dips are fine akshually.
2025-04-04,What does supporting Hamas have to do with this?
2025-04-06,. It's not a surprise now why Trey Yingst is blocking every Zionist account that comments on his posts. He is not a journalist but another propaganda tool for Hamas.
2025-04-06,Your Hamas supporting friends are causing a few disturbances nd creating fear amongst a large Canadian community. Any comment?
2025-04-04,I love how dumb the pallywood people are. Not a single time has the IDF found any of these imaginary dolls that Hamas must be pumping out. Even the IDF thinks the pallywood group are dumb.
2025-04-06,Since BiBi is not willing to listen the region must find a way out of this mess Netanyahu should have resigned today after Hamas rockets.
2025-04-06,Why do you side with Hamas? How can anyone sympathise with monsters? Is it just because you hate Israel so much you support anyone else who does? I am disgusted by the massive support I've seen for Hamas since October 7th from apparently normal people. How has Israel hurt you?
2025-04-06,Such an excellent breakdown. I ve been following this insane story . Understanding that Hamas has transported utilizing  Red Cross vehicles has not been covered by Canadian (or any) traditional media.
2025-04-06,Ain Media also employed Gazan journalist Ibrahim Lafi who was killed on 10/7 at Erez Crossing which Hamas breached in order to kill Israelis throughout southern Israel. No mere journalist was at Erez Crossing on 10/7. Only participants. Terrorists.
2025-04-03,It's strange that the IDF never finds any evidence of that when they do in or any of the thousands of pallywood dolls that Hamas is apparently using eh?
2025-04-06,Exceptional analysis Cheryl. A few points: 1. As you point out there are clearly the sound signatures of multiple firearms many of them unsuppressed with a signature similar to those used by Hamas (AK47 M4 AR15). 2. The person on the phone is saying over and over again
2025-04-06,This is not a solider from IDF Wrong shoes Is it another Pallywood production
2025-04-06,Have  and the  been bought off by Islamist Extremists Hamas Supporters and Radical Islamic Jihadists in Canada? It is HIGHLY SUSPICIOUS that the Federal Government are permitting these throngs to destroy Jewish businesses and property shill AGAINST
2025-04-06,The October 2023 Hamas attack and March 2025 Israeli strikes are separate military events distinct in timing and immediate triggers with a ceasefire in between. However they re linked by the ongoing conflict especially the hostage crisis Hamas still holds ~24-25 Israelis from
2025-04-04,I don't think so because we all know the IDF is making it up and Hamas is deep in the tunnels. You'd still have the odd ambush but not much of a casualty rate. I think the reason they don't do it is specifically so they can mass murder civilians
2025-04-06,The War of Rebirth is Netanyahu's term for Israel's current multi-front conflict framing it as a pivotal moment for national renewal echoing the 1948 War of Independence. It ties to the War of 7 Fronts Hamas Hezbollah Houthis West Bank terrorists Iraqi/Syrian militias
2025-04-06,Europe s facing a tough mix of rising terrorist attacks migration challenges and global tensions. Some attackers have entered as asylum seekers exploiting borders like 44 linked to 32 plots since 2014. Geopolitical shocks like the Hamas attack in 2023 and Assad s fall fuel
2025-04-06,An AI made by the Islamic community might list terrorist groups differently likely including universally condemned ones like ISIS and Al-Qaeda while possibly excluding groups like Hezbollah or Hamas seen as resistance movements in some regions. It could also add far-right
2025-04-06,Palestinian militant group Hamas said it fired a barrage of rockets at cities in Israel's south on Sunday in response to Israeli massacres of civilians in Gaza. Click the photo to read more:
2024-08-19,LIVE: THOUSANDS PROTEST OUT OF THE DEMOCRATIC NATIONAL CONVENTION IN CHICAGO For over ten months the Democratic Party has supported the genocide against our people in Gaza by aiding and abetting the colonial state of Israel. Today thousands are out in the streets from
2023-10-16,Israel is breaking international law! Here is why...
2024-07-27,Israel Paraguay Match: the ppl with Palestine  RESULT: PARAGUAY 4 ISRAEL 2
2025-04-06,Iran's IRGC releases a Threatening &amp;;;
2023-11-02,Israel has a long history of lying Palestine
2025-04-06,Hey ! I know this is a long shot but I'd love for you to watch the first part of my three-part docuseries on a country extremely similar in nature to Israel: Sri Lanka. Let me know if you'd be interested in talking about this!
2024-07-30,A little girl her once beautiful face disfigured by skin disease ravaging children due to pollution and the lack of medicines that the Israeli occupation prevents from entering Gaza.
2024-05-30,What is All eyes on Rafah  mean? Rafah is in crisis. After 236 days of suffering Palestinians were forced to flee their homes for makeshift tents in Rafah promised as a 'safe zone' by Israel but even there they face brutal attacks.
2025-04-06,Genocide is the industry of Israel
2023-11-29,A recently launched app helps people identify products from Israel allowing them to make informed choices and avoid supporting genocide.
2025-04-06,Fuck Israel !!
2025-04-02,Israel says it is expanding its military operation in Gaza and will seize large areas of the territory
2025-04-06,Vancouverites Stand with Israel we_stand_with_israel free_israeli_hostages ___
2024-01-25,111 Days of Israel s ongoing aggression on Gaza.
2024-01-06,21 family members murdered by Israel
2025-04-06,Baby Killers  GazaHolocaust
2025-04-06,Fuck Israel ...
2024-07-15,There isn t one. Palestine doesn t exist.
2023-11-01,Israel has no regard whatsoever with the lives of the native Palestinian population on whose land land they occupy. Jabalia Gaza
2025-04-06,Taiwan has agreed to drop ALL tariffs on the United States joining India Israel Vietnam and Cambodia who also intend to zero out their tariffs Over *50* countries have called to negotiate with Trump so far. --What you've seen so far is Trump laid out tariffs across
2025-04-06,Why does Jesus call a woman a dog!? Sunday Jesus Service Music until start...
2025-04-06,Iran and Yemen need to go after Israhelli nuclear site soon. Dump maximum stuff on it.
2024-02-26,This little kid who is almost one year old suffers the pain of displacement and cries due to the dire situation that the Israeli occupation created in Gaza.
2023-11-07,An anti-zionist Jew provides perspectives on the oppressive actions of the Israeli occupation in Palestine.
2025-04-06,Now do Israel.
2023-11-15,In Hebrew it says philisteenah. That is Palestine.
2023-11-16,history lesson there is no such Race in history of a Palestinian they are actually Jewish descent Israel goes back to 2000 BC thats Before Christ Israel is known as one who prevails with God or let God prevail Palastine was created in 1917-1947 so who is trying to take over?
2024-10-15,[WARNING: Graphic] The bombing of tents sheltering displaced Palestinians at Al-Aqsa Martyrs Hospital in Deir Al-Balah by Israel is beyond devastating. The horrifying images of Shaban Al-Dalou his mother Alaa Al-Dalou and other civilian being burned alive are unbearable a
2024-08-01,Israel-Palestine: No sovereignty No two state solution...
2025-03-23,The number of Palestinians killed by Israel in Gaza surpasses 50 000 says the Hamas-run health ministry
2024-08-28,WEEKLY REMINDER A Palestinian state already exists. It s called Jordan.
2025-04-06,DOGE do your thing
2024-06-02,Palestine () = Palestine land of Israel. Or as you can see here arabs were siding with nazis to boycott the ZIONIST good of palestine Thank you for proving that palestine always jewish.
2024-01-13,The devastating consequences of the genocidal war on Beit Hanoun in northern Gaza are profound and heartbreaking.
2024-01-11,Palest. in Gaza are entitled to exist. To situate the rights to exist.What is happ. in Gaza entails a destructive act by an occup. Pwr that has subjected the Palest. ppl for violations of self determination for 1/2 a cent. Israel for years has regarded itself as above the law
2024-01-09,The Kuds and Gaza will be able to manage.  This is the promise of Allah. A particle of pheniz.  We keep our feet and our hearts salami.
2024-09-15,Peel back as many years as you want. Israel has always been Israel Palestine has never existed.
2025-01-02,According to 1zrae1i officials they will not rest until they do to the P1estinians what H!tler wanted to do to the Jews! Guess what that makes them?
2025-04-06,Every cent and piece of gear biden designated for ukr needs to go straight to Israel.
2025-04-06,No words to explain this Israel does all of this
2024-09-04,The message to 1sr is very clear: Get out of P it is NOT your country.
2025-04-06,From the river to the sea Israel will be free ( from their existence)
2025-04-06,Ummah needs to deal with Zionistss quickly for Palestine with whatever power and tools available with you. Ignore your coward and traitor leaders.
2025-04-06,LIVE / Worship /Jerusalem / Israel / Soaking Worship Music / Magi G  via
2024-10-14,N  1sr is burning P alive. N Germany put Jews in gas chambers. If 1sr are bothered by being called naz1$ then they shouldn't act like n or even worse!
2025-04-06,After incitement by Israeli media calling for his death journalist Hassan Salih was targeted in an assassination attempt by Nazi Israel.
2025-03-18,Israel announces extensive air strikes on targets in the Gaza Strip the largest attack since January s ceasefire came into effect
2023-10-15,The states in which this photo never arise could prevent peace between Israel and Palsina for decades. Istandhisrael to the only country far and wide in the Middle East in which all people live and love as they want.
2023-11-30,ISRAEL HAS TO GO TOO!
2025-04-06,Mike Mihajlovic emphasizes that the expenses of Israel s genocidal war on Gaza are mainly covered by the US Congress. Watch in full EconomicDivide
2025-04-06,More from the most moral army in the world Genocide_By_Israel GenocideinGaza WarCrimes
2024-04-24,StopArmingIsrael from emergency Passover in Pittsburgh University the UK.
2024-07-11,
2025-04-06,IranRegime HQ of evil
2024-05-02,Israeli female soldier through her provocative comments deliberately denies the very existence of Palestine.
2025-04-06,Genocide Gaza Israel GazaHolocaust IDF stockmarketcrash bbtvi IsraelTerroristState This is a human being being burned in front of the world. The ones who burned him were the Jews.
2023-10-15,Israeli military ordered 1.1 million Palestinians to evacuate their homes from the north to the south and then warplanes bombed them. GazaUnderAttack
2025-04-06,GazaHolocaust StopGazaGenocideNOW StopArmingIsrael The UNGA should forcefully push policy using UnitingForPeace to suspend Israel and demand states sanction it as happened with apartheid South Africa. ArmsEmbargoNow DismantleZionism
2024-08-14,A Palestinian youth displays his parkour skills amid the destruction in Gaza an act of resilience in the face of the ongoing Israeli aggression.
2025-04-06,Fuck Israel x America
2025-04-06,The arc of justice is bending towards the people of Palestine;;;
2025-04-06,DEMONS ARE THOSE WHO KIDNAPPED &amp;;;
2025-03-18,Israel's Prime Minister Benjamin Netanyahu says Israel has resumed combat with full force after deadly Gaza strikes adding this is just the beginning Follow live:
2025-04-06,Because Israel is beheading babies on live stream again
2025-04-06,ISRAEL DID NOT START THE WAR GAZAN PALESTINIANS DID.
2024-12-09,Israel Ngeb bombs Syria Stop Silent Stop Ignorant Keep Boycott!
2025-04-06,Gaza GazaGenocide GazaHolocaust How much longer will the rest of the World allow Israel to get away with this?
2025-04-06,Seems like Israel is speaking.
2025-04-06,Expel the Israeli Ambassador. Boycott Israel. Arms embargo to Israel now. Call upon the   and  to act now. Justice delayed is justice denied.
2025-03-22,Israel strikes southern Lebanon after threatening severe response following first rockets fired into Israel since November ceasefire
2025-01-15,Israel and Hamas agree Gaza ceasefire and hostage release deal source briefed on the talks tells BBC Follow live
2025-04-06,I will pray for President Trump and Alex Jones Gods will be done they remain blessed. It is simple love the Jews and bless Jews. As I am Armenian you might say why has God not destroyed Azerbaijan? Its because Azerbaijan helps Israel and Armenians help Iran
2025-04-06,May God be with those VERY FEW REAL CHRISTIANS who stand with the Jews and Israel.
2025-02-21,Israel's military accuses Hamas of handing over the body of an unidentified person instead of that of hostage Shiri Bibas
2025-04-06,Israel is committing genocide in Gaza
2024-05-01,Hey zionists It's PALESTINE . Israel is an imaginary state
2025-04-06,46 Killed in 24 Hours: Entire Families Killed as Israel Expands Incursions in Gaza  via
2025-04-06,Welcome to West Israel Mr. Mileikowsky.
2025-04-06,This psalm looks forward to the time of Messiah s appearing to what we call the second coming of Jesus particularly promising both the restoration of Israel and the subduing of the nations.
2025-04-06,$MAPTF to the moon
2024-11-21,International Criminal Court issues arrest warrants for Israel PM Benjamin Netanyahu ex-defence minister Yoav Gallant and Hamas military chief Mohammed Deif
2025-04-06,Israel is a death state entirely devoted to murdering human beings. Settlers are illegal aliens murdering natives and stealing their land. Palestinian American teen shot dead by Israeli settler officials say
2025-04-06,The scale of terror Israel has inflicted is beyond anything else in human history.
2023-12-03,Israel Defense Forces are the worst you got the point dude
2023-10-10,Israel the entity that represents US interests in the region. It works as the state of imperialism a military base to provoke neighbors and oppress the Palestinian people.
2024-06-21,The Republic of Armenia officially recgnizes Palestine as an independent state.
2024-06-26,The ongoing bombardment of Palestine is intensifying daily bringing even more destruction and suffering. Citibank's partnership with Israel plays a direct role in supporting the genocide in Gaza.
2023-10-09,I asked a friend of mine who lives in Israel to report me and translate significant fragments of how people are experiencing this dramatic moment. The first of Nuseir Yassin one of the most influential Palestinian -Israelis vloggers - or Israeli/Palestinian? For
2025-04-06,Israel isn't arab
2025-04-06,May G-D continue to Bless this boy and his beautiful teacher
2025-04-06,It DOESN'T Matter Fucking Israel Are KILLING PEACEKEEPER'S &amp;;;
2024-06-19,
2024-07-23,Bad news for Israel and his sponsors of Washington: a National Unity Agreement between all political forces and Palestine resistance thanks to China's mediation is signed in Pekn.
2023-10-08,I know many of you do not know why Israel is cultivating Palestine so let me disconnect the Israeli Palestine War War started with a 14th century over a piece of land a pretty large area in the Middle East including Israel Jordan Egypt all under the Ottoman Empire.
2025-02-10,Hamas says it will postpone release of the next set of hostages accusing Israel of violating ceasefire deal Follow live
2024-06-15,How many times do I have to say this? Palestine doesn't exist. Israel has never lost a war and doesn't plan to lose. Fuck Hamas.
2025-04-06,Trump rolls out red carpet for Israel s Netanyahu as he lands in the US Israel US
2024-01-21,
2025-02-07,Hamas releases names of next three hostages to be freed in exchange for Palestinian prisoners held by Israel
2025-03-30,1$rael is interested in Piece not in Peace. A piece of Palestine A piece of Lebanon A piece of Syria A piece of Egypt A piece of Jordan A piece of Iraq A piece of Saudi Arabia
2024-09-24,STUDENTS: In light of Israel's recent attacks on the people of Lebanon join and organize contingents for emergency mobilizations in your locale! As we near one year of genocide on Gaza we are reminded that the United States will continue to allow Israel to violate every norm
2025-04-06,Radio silence from Western media outlets like  and  as Israel continues to mercilessly butcher Palestinian elders men women and children.
2025-04-06,Warmongers in the USA/EU &amp;;;
2025-04-06,I love watching the world turn on you retards
2025-02-08,Palestinian prisoners released by Israel after Hamas frees hostages
2024-09-30,We in Israel are dealing with death every day and Western politicians allow themselves to talk about a two-state solution The barbarians are firing rockets at Israel from all sides No state called Palestine will ever be established
2025-04-06,Quebec is like Canada's very own Israel within its borders.
2023-11-22,Empty food for Israel
2024-01-19,
2025-01-19,Israel's PM Netanyahu says Gaza ceasefire delayed until Hamas provides a list of hostages to be freed
2023-11-16,Israel dominates Palstina and no longer one is part of these terrorist groups
2025-02-06,US President Donald Trump sanctions International Criminal Court accusing it of illegitimate and baseless actions targeting US and Israel
2023-11-04,ISRAEL
2025-04-06,Jesus and the Day He Returns Come like a thief in the night
2025-04-06,Israel owns him.
2025-01-18,Benjamin Netanyahu says Israel reserves right to resume war if necessary as region counts down to Gaza ceasefire - follow live:
2025-01-05,Palestine is a made-up place invented to steal the Jewish homeland and to rewrite history to delegitimize Israel's very right to exist.
2025-04-06,Peter Dutton is the worst thing that happened to Australia. How that racist bigot can be a candidate. What a shame for Australia.
2025-04-06,Is this  and  the line where you will condemn   and  for the slaughter of these beautiful children or are you still ok with unconditionally supporting Israel? Voters would like to know what it will take for you to finally place sanctions
2025-04-06,Iranian Foreign Minister Abbas Araghchi says the US can dream that Iran will agree to a nuclear deal along the lines of the Libyan deal under which it will dismantle its entire nuclear program on its own initiative and with the agreement of the United States.
2025-01-25,Israel says 200 Palestinian prisoners have been released hours after Hamas freed four Israeli hostages Follow live updates
2025-01-15,Qatari PM confirms ceasefire deal has been agreed between Israel and Hamas and it will take effect on 19 January
2024-04-18,50
2025-04-06,Taiwan has agreed to drop ALL tariffs on the United States joining India Israel Vietnam and Cambodia who also intend to zero out their tariffs - but Trump needs to acknowledge that we will negotiate with them quickly. If really about trade imbalance we are beyond fucked.
2025-04-06,Jerusalem 24/7 Livestream: PRAY Over Jerusalem | TBN Israel  via
2025-04-06,We re already in a Recession! Tariffs inflation Ukraine Israel. Conversation about the US being the policeman of the world! Rickards also mentions global warming the fact that plant life may die from lack of CO2! Which means all life on the planet dies
2025-04-06,Israel owns this guy so bad
2025-04-06,Israel is the Devil if a Devil exists JFC!!
2024-11-21,TOMORROW students lecturers professors and university staff members across the globe will refuse to attend classes or go to work. We will be bringing our institutions to a grinding halt as the struggle against Israel's genocide of the Palestinian people and against the states
2024-12-26,Wave of air strikes targets Yemen's main airport and Red Sea port in attacks blamed on Israel by Houthi rebels
2025-01-18,Israel-Hamas ceasefire in Gaza will come into force at 06:30 GMT on Sunday mediators announce - follow updates
2025-04-06,Rapists are fine for the Labour Party as long as they are being sponsored by Israel and support the genocide....
2025-02-11,Israel will end the Gaza ceasefire if Hamas does not release hostages on Saturday PM Benjamin Netanyahu says Follow live:
2025-04-06,Well they are not charged with a crime. That is the definition of innocent in the judicial system.
2025-04-06,Trump wa just playing. He is president for Israel.
2023-11-16,No one denies Palestine (region) existence. But everybody should know that Palestine the state was founded in 1988 40 years after Israel.
2025-01-18,MASS MURDERERS. PURE AND SIMPLE. ISRAEL IS AN ABOMINATION AND PARIAH STATE OF OUR TIME. The Zionist project propped-up by US UK and EU will never be legitimate ever again. As unapologetic purveyors of genocide Israel as a political entity will never be welcome again as a
2025-04-06,buried alive with their feet bound . Does Israel have the right to commit War Crimes?  are you still offering Israel your unconditional support? GazaGenocide WarCrimes TheHague
2025-04-06,I wonder do these people think that tagging the POTUS in braindead propaganda slogans will make him suddenly become anti-Israel?
2024-02-22,Why there can NEVER be a Palestinian State near Israel: This morning a shooting attack on Hwy 1 btwn Ma'ale Adumim &amp;;;
2025-01-13,THIS IS THE SICK SADISTIC STATE OF ISRAEL - IT S ALREADY BEYOND THE PALE.
2024-12-13,repost from  on IG DIVESTMENT IS NOW PERMANENT. FOLLOWING OUR ENCAMPMENT PROTESTING SF STATE'S COMPLICTY IN ISRAEL'S GENOCIDE OF THE PALESTINIAN PEOPLE SF STATE DIVESTED FROM LOCKHEED MARTIN CATERPILLAR LEONARDO AND PALANTIR. AS OF TODAY THESE WINS WILL NOW BECOME
2025-04-06,Civilians from Gaza invaded Israel along with Hamas to rape murder and kidnap Jews. October 7 2023
2024-10-03,In FOUR DAYS students across the globe will rise on their campuses in a week of rage to mark one year since the start of the U.S.-Israel genocide against the Palestinians of Gaza. In the last two weeks we have witnessed the Zionist entity expand its violence on the people of
2025-04-06,Real Jews stand against Zionism. It is obvious
2024-06-19,p1harmony fundraiser  these are vinyl stickers with my own design. you can claim one for FREE by donating any amount (min. $1) in support of palestinians. us/canada only. limited quantity! all info is here:  p1ece &amp;;;
2025-02-04,Watch live as US President Donald Trump and Israel's PM Benjamin Netanyahu hold joint White House news conference
2023-10-07,"Israel is a Zionist and genocidal state where there are Judos who are against the barbarism made by his 1 Netanyahu Minister. And just as there are anti -ribbed Jews there are Palestinians who are not terrorists and Israel murder them with coldness. Ok? Well, Palestine"
2023-10-22,Anyone who says Israel is the only democracy in the Middle East is flat out lying. In reality it s just the opposite - it s a fascist pseudo theocratic &amp;;;
2025-04-06,Israel has repeatedly attacked Palestinian children and yet  spews Israeli propaganda to demonize to UN relief for victims of Israel's decades-long apartheid and genocide. He lacks the moral compass to lead the nation and will prioritize Israel BEFORE Canada.
2025-04-06,A MAN BEING BURNT ALIVE AFTER BEING BOMBED BY ISRAEL GazaHolocaust GazaGenocide Gaza
2025-01-30,Two more Israeli hostages and five foreign nationals handed over to Red Cross in Gaza Israel's military says - follow live
2025-04-06,via  IOF: Scum. Of. The. Earth.
2025-04-06,Islam is completely incompatible with ANY other society or belief system. It IS NOT a religion. It is a terrorist organization. It s the world s largest propaganda machine to discredit Israel. It celebrates murder and is built on sexual perversion. These are FACTS!!
2025-04-06,Israel: we're not withholding humanitarian aid. Reality:
2025-04-06,Documentation from the moment of the fall in the city of Ashkelon. IsraelUnderFire Gaza
2023-11-13,Netanyahu is continuing with the strategy that led Israel to the abyss: pushing the PA into a corner in order to shoot down any option for a two-state solution collaborating with settler parties and setting the region on fire | Haaretz Editorial
2025-04-06,LetsSeeShallWe trump and the fall of an empire. What will rise from his ashes. April7 netanyahu just arrived in Washington because he has the key now so the US is in the control of israel.
2025-01-15,Today January 15 a ceasefire ends 15 months of israel's horrific genocide in Gaza. Today Palestinians celebrate with those around them;;;
2023-11-11,Too many Americans currently cheering on the killing of Palestinians in Gaza are totally ignorant of the reality that the state of Israel is a backward apartheid racist society
2025-04-06,1/3 - Israel attempted to assassinate the journalist Hasan Eslayeh. He is reported to have survived but is critically injured.
2024-12-14,from Vassar SJP on IG: Early this morning a group of autonomous actors tagged Vassar College a neoliberal corporation manufacturing consent for and investing in israel's ongoing genocide in Gaza the occupation of the West Bank and the recent zionist escalations in Lebanon
2025-04-06,The list of Israel's lies are just too numerous. Yet some people would still back Israel. Even as it intentionally murders children &amp;;;
2025-04-06,Keep opening your big mouth 60 minutes your time is short you're mocking God those who curse Israel will be cursed
2025-04-06,He doesn't find beheaded babies livestreamed everyday horrifying but he finds a flag horrifying Tells you everything you need to know
2025-04-06,i think cultural boycotts of both israel and russia is the right move here
2025-04-06,America is such a lark. When innocent Americans are murdered by some weird serial killer they'll deploy all resources to track the person down and stop them. At the same time they and their partner in crime Israel murder innocent people day in and day out. Joke of a country.
2023-11-02,Myself and everyone I know comes back disgusted with Israel.
2024-05-28,They can 'recognise' whatever fantasies they want to. There is no Palestinian state and the way things are going there never will be. They don t deserve one.
2025-01-23,The Al-Quds Day sit-in was executed with three demands at its core none of which have yet been materially acknowledged by this imperialist institution. They are: - Materially and academically divest from Israel. - Cut ties with Boeing. - End the anti-Palestinian repression of
2024-08-18,Israel Adesanya s title fight ready UFC305
2024-06-13,You are fucking sick in your head. Palestine doesn't exist by the way. Israel is here to stay cry harder Dominos.
2023-10-07,Reading indication for those who want to understand what is happening today and years in the occupied region of the Palestinian territory by Israel. Written by son of Jewish immigrants born in the north of the late created state of Israel. Heavy.
2025-04-06,What kind of a scum sadist is it who abuses a little girl like this? Answer: An ISIS/da'ish scum sadist of the zionist so-called free syria
2024-08-23,Iran and Hamas have taken over the Palestinian issue. A Palestinian state would mean an Iranian base in Gaza and Judea &amp;;;
2025-04-06,Psalms 119:9 BETH. Wherewithal shall a young man cleanse his way? by taking heed thereto according to thy word.
2025-04-06,1 John 3:4 Whosoever committeth sin transgresseth also the law: for sin is the transgression of the law.
2025-04-06,(Update: Hasan is said to be very critically injured in the head.) Breaking breaking: Israel assassinates the well-known Palestinian journalist and photographer Hasan Eslayeh in his tent on the grounds of Nasser Hospital in Khan Younis.
2024-05-22,
2025-03-13,For the past 13 days and during the holy month of Ramadan Israel has refused to allow the entry to any humanitarian aid into Gaza. At the same time Zionist attempts to ethnically cleanse the West Bank have intensified. This month and every month we will continue to show out
2024-08-12,Israel Adesanya s celebrations after winning the UFC undisputed middleweight title were ICONIC Will he add another title win and celebration at UFC305? Saturday 10 ET | ESPN+ PPV
2025-04-06,The Pro Israel  team in Washington D.C. our numbers small but our souls are big. Hayder
2023-10-10,Whatever we think of Benyamin Netanyahu Isral remains the only Dmocracy of the Near East Dclare Pascalpraudet YOU
2025-04-06,Horrific
2024-10-23,Palestine is a made up place invented to steal the Jewish homeland. Palestine was never a state. It doesn't exist.
2023-10-11,The Palestinian people are not Hamas. What Israel has done against Palestine does not even forgive the God they profess. The extermination of a poor nation and looted in the 21st century without the capacity to defend itself is an unimaginable crime. Palestineunderattack
2025-04-06,Im an artist from Israel and this is my song: Don't touch my khia don't touch my nachos I don't like blue cheese 'cause it is male centered If you touch my khia you're gonna have to die Start writing your farewells and saying your pmo byes
2023-11-13,Hi  this is the location of your account on the map. You are among those in the Against Israel cluster.
2023-10-15,
2025-04-06,How many mistakes is Israel allowed to make before people realize there are NO MISTAKES?!?!
2024-07-18,No. I stand with Israel. 'Palestine' doesn't exist.
2025-04-06,2-...reminiscent of the long-standing rhetorical confrontation between Israel and Iran which ultimately enabled Israel s expansionist ambitions. Turkey delivers tough talk but takes no real action like Iran while Israel continues to strike the same Syrian bases...
2024-11-22,With $7.8M in Israel-linked investments and study abroad programs at Zionist institutions this crackdown is not an aberration but a deliberate strategy to crush pro-Palestinian advocacy. National SJP demands all charges be dropped silencing dissent will not inhibit our pursuit
2024-04-10,If you're honest you'll admit that every single Palestinian Christian or otherwise lives in the State of Israel. There is no true autonomy. As for the ones in the West Bank and Gaza? Israel is exterminating them.
2025-02-21,
2025-04-06,Trump s Pick for Israel Ambassador Leads Tours That Leave Out Palestinians and Promote End of Days Theology Trump wants Gaza for real estate deals but Mike Huckabee s all-inclusive Israel tours erase Palestinians for a higher purpose.
2023-11-16,Discontinued my support for The  at the beginning of Israel's invasion due to their biased reporting. This decision seems to have been proven right once again.
2025-04-06,Good Lord !
2023-10-13,Local Pashtuns of Waziristo Paquist promised to travel to Palestine join Jihad and fight the Israeli forces. They say they are ready to sacrifice everything and do not need any support or help from anyone besides Allah. Beyond that
2024-01-21,Dricus Du Plessis called out Israel Adesanya UFC297
2024-06-03,Nope it s Israel. No such thing as palestine.
2025-04-06,Palestinian foreign ministry condemns the death of Omar Rabea calling it an extra-judicial killing amid ongoing violence in the West Bank
2025-04-06,There's a reason your culture is imploding these days and you are one of those reasons. Whether you realize it or not yet
2024-09-06,We can agree no such thing. Israel is completely in the right and the Palestinian cause is a murderous terrorist fraud driven by Islamic jihad and psychopathic Jew hatred.
2025-04-06,Menachem Begin led the Irgun a Jewish paramilitary group fighting British rule and later became Israel s PM signing the 1979 peace treaty with Egypt. Avraham Stern founded Lehi (Stern Gang) in 1940 known for radical anti-British attacks until his death in 1942. Lehi a
2024-09-03,There has to be an effort to make the US back off of support for Israel. That's clear. It's up to the students to figure out how far they have to go &amp;;;
2025-04-06,They didn't slaughter mainly children ages 0-9 in Afghanistan anywhere near Gaza. You are making things up.
2024-08-24,ISIS    Woke  ISIS
2023-11-02,30     Israel GazaStrip Palestine Us Uk
2025-04-06,Israel intentionally targeted and bombed the journalists tent in KhanYounis.
