created_at;full_text_en;label;
18/03/2025;Greater Isr🇮🇱el Greater Kurdistan Greater B🇩🇯lochistan Greater P🇵🇸lestine https://t.co/tDainZ1V58;c;
30/07/2024;the whipped smiles for each other MISTINE x PONDPHUWIN #MISTINE天猫xPondPhuwin https://t.co/1nA5yQ5AcG;c;
19/03/2025;Bristol rally for P@lestine today Wednesday 19th March 5.30 Broadmead. https://t.co/P9Ai4wCVuH;c;
28/03/2025;May Allah SWT help our brothers and sisters from Sudan Kongo Uyghurs Rohingya P@lestine and Kashmir. Ameen;c;
05/04/2025;P@lestine is proud of all these attempts🇵🇸🇵🇸️;c;
26/03/2025;What do you notice? Nowadays Isa3l and P@lestine are the most speak words in X and you can t see it on xtrends;c;
08/03/2024;And is a parade that drove his eyes every time Your heart is not you.;c;
11/05/2024;PP: Do you know how much I like you? Bigin: I don't know. Binkin: I don't know. That someone is waiting To take care of you, everything. Phi: I don't know. Phi: What do you have to call me? Will you go to Bigin: Really? Kin Phi.;c;
14/08/2024;Nong Phi just went out. But now still can't spoil Tell everyone to guess out of the hairstyle that has just set up and the sheep is like this. It is recommended to have a real right.;c;
30/06/2024;The face of Nong P is really. Looking at the eye, eyebrows look sharp The nose is beautiful, water droplets. But looking at the sweet face Because the bright smile looks comfortable. Another Thai female protagonist Wassana, Toei Building https://t.co/rloltfdi9n;c;
21/03/2025;This is the normal response to the inhumanity that is ongoing in P*lestine. Peace-makers are accused of terrorism. While authoritarian states act with impunity. Liberation Day should be cancelled unless we are trying to be ironic! #Jersey https://t.co/xpXe48kRGc via @YouTube;c;
16/05/2024;When i ask my non plli friend to listen to Plave s song and they like it https://t.co/PUIHcVB9pf;c;
18/03/2025;Have been crying for hours watching videos after videos of 100s of Pa|estinians killed wounded and traumatized Babies and children!!! Ya Allah free the people of Pa|estine from the West backed i$ra€£ free the oppressed everywhere for none is more powerful than you Ya Allah;c;
02/04/2025;JEWISH @columbia STUDENTS HAVE CHAINED THEMSELVES TO THE GATE! LISTEN TO THEIR WORDS! FREE MAHMOUD FREE ALL POLITICAL PRISONERS FREE P@LESTINE! 🇵🇸 https://t.co/0mrp4FizmE;c;
29/03/2025;dumb liberals thinking she s MAGA for saying she doesn t fuck with dems when she just doesn t support g3nocide in P@lestine . chappell roan get behind me;c;
12/03/2025;@watcher0516 @rose_noone13392 @LuciferianPope @Adi13 @LisiBgs @dsisme48 @Flame_442 @Popeyetheonly @fredforthemets @ESLTeac16885695 @runtari13 @MarioInferno @AdelBadel7 @ohhitssami Hi Rose Noone Thanks for reposting of my N@zis &amp;c;
27/03/2025;Alix will probably win that lawsuit because of right to fREe SpEeCH and I doubt her audience gives a fuck about P*lestine;c;
12/03/2025;I just can t help but to feel like the incompetence of the people that were protesting for P.a.lestine is what got us here ..;c;
24/08/2024;Meaning this scene, elder Kao has to catch him But can't catch Nong P, then fell first? Hahahahahahahahahahahahahahahahahahahahahahahaha;c;
05/04/2025;First post on x for me. Free P@lestine;c;
29/03/2025;One reason is bc it doesn't affect or restrain men. Meantime women are fighting not to be erased by transW men. +Women who vilify women! There's still huge misogyny in western society &amp;c;
01/04/2025;For anyone who is a Chr!stian and sees this. If you think you're on the Juice side they called Mary a w^ore they said Jesus is rvtting in h×ll. They say the same thing Ad^lf Hitler said that got the world against him they'll say they're the ch00sen ones. P^lestine is up to 40%;c;
04/04/2025;may get jumped at (not that i gaf after that digital slander from a fan herd) but y'all can't be fr assumimg b*ngtan (and other idols/celebs) still don't know about the situation in p*lestine z*onism and b*ycotts as if they live on a deserted island deprived of internet and sns.;c;
08/01/2024;Oh, Tin, Nong Pooh, looks thicker. Tan More handsome #Destinyclinicpoohpavel #pavelphoom #ppoohtk https://t.co/zQWIQNAACU;c;
30/05/2024;: (Spray Perfume on P PEW): Hey Hey Mummies: Perfume: Perfume Must Be Spray in Right Amount: NO No ..: That S Not Possible: (Spray on Himself): Pep ATE PERFUM MISTINI MISTH POOHPAVEL #Smaking charm with Pooh Pale https://t.co/sg8aortkwv;c;
20/07/2024;𓂃𓇼⋆ #PoncheewanxSpace () Elder Kao told Gus. This is a lot of way I lost to PP because you played too much. Hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha;c;
27/03/2025;...be it Plestine Iraq Syria Kashmir Afghanistan Pakhtunkhwa...etc your identity does not take precedence over loyalty to your people and cause ...collaborators and traitors all of them deserve 6 ft under period!!!;c;
04/04/2025;Bibi (): Shark S (): ️ - 𖥻 ꒰ @estrvp + #est_rvp ꒱ https://t.co/0pypku96y9;c;
30/11/2024;[301124] wv plli nailed it ️ pllive (combination of plli &amp;c;
24/03/2025;This child of P@lestine Rima dreams of escape from the nightmare she is trapped in. Help me prove to her that we care that we wont look away that we want her to be safe: https://t.co/Vja0wZHcJ1 https://t.co/fV3tHlE04C;c;
29/04/2024;If you've watched '[BEHIND] Hello Asterum! ' Yeah.. Here're Peun-Line [Princess Line] of PLAVE https://t.co/Rdq3RHHsZA;c;
30/05/2024;️: Watching and Po Pho too: Hey You: Excellent: Pooh Pale! Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhahahahahahahahahahahahahahaha https://t.co/3earwibfch;c;
28/04/2024;Before becoming a knight for the princess Slon is the successor of the Lord of Glasso. It is a land that has a belief in blue wolf and is a city that flourished from the discovery of copper ore that is also a relative and Chi -on, hahahahaha.;c;
21/03/2025;@GuyDelareya @bzalma @BonsaiSky Just like you denied P@leştinê Hõlòcäust so I denied Oct 7th attack;c;
04/04/2025;me showing up to the @musicboxtheatre in two weeks;c;
25/03/2025;Handsome up the shelf. Perth. Please be handsome. Perth. Please be handsome. Perth. Please be handsome. Perth. Please be handsome. Perth.;c;
06/05/2024;ALL OUT FOR RAFAH;c;
06/04/2025;Jewish Americans like me who are highly critical of Israel: the administration is saying that there are good Jews and bad Jews! And good Jews are the ones who support Israel's actions in Gaza. And bad Jews are the people like me. We are suddenly at the center of politics of https://t.co/ZIxxF7jiYK;n;
06/04/2025;The real terrorists @jacksonhinklle #Yemeni #Gaza #Perfect10Liners #TrumpTariffs #Gaza_Genocide‌ https://t.co/WSk9YHFYqv;n;
06/04/2025;Gaza and Hamas: we're winning the war against Israel. Does this video look like winning to you? https://t.co/s7wf5ikFaF;n;
06/04/2025;Katil ̇srail #gaza #gazaholocaust #gazagenocide;n;
06/04/2025;BREAKING: Reports confirm the death of General John Pagri Commander of the Special Tasks Battalion in the U.S. Army in the Gaza Strip. https://t.co/kXl9PyPrZJ;n;
06/04/2025;We failed them. Shame on us#Gaza #GazaHolocaust #GazaGenocide https://t.co/Yb5wIPb6La;n;
06/04/2025;Thank you @60Minutes for your reporting on the atrocities occurring in our world. The world needs to know the true stories! #Gaza #innocentmigrants #prayingforjustice;n;
25/01/2025;To mark International Education Day @fobzu has released a short film Our Universities Live On: Testimonials of Hope created in collaboration with students and academics in Gaza. Despite over 400 days of destruction displacement and siege they continue to fight for their https://t.co/c4sZZ1sKlI;n;
06/04/2025;His name is Hamza Abu Issa https://t.co/sjBxAsPcRm;n;
06/04/2025;Just couldn t vote for Kamala- something about the sound of her laughter. She warned you! #stockmarketcrash #Crypto #MAGA #Trump #NFL #NHL #MLB #FinalFour #WorldCup #tarrifs #Veterans #hurricane #earthquake #tornado #Russia #Gaza #Houthi #Yemen https://t.co/Q771YaiCGP;n;
06/04/2025;Russia was always guaranteed to win #Trump #TrumpTariffs #zelena #LIVEVE #Munster #Gaza #garnacho #MUFC https://t.co/AHwqBp9bmN;n;
06/04/2025;EU sucks 100% Russia is good at developing #MUFC #Garnacho #Gaza #Dorgu;n;
06/04/2025;We are dying of hunger We are dying of hunger We are dying of hunger We are dying of hunger We are dying of hunger We are dying of hunger We are dying of hunger We are dying of hunger We are dying of hunger https://t.co/kkzgz6ZNPz https://t.co/LmTBCQGe8l;n;
06/04/2025;most of the Gaza protestors are:;n;
06/04/2025;Abdel Hadi the President of Palestine's Children Council - Gaza Strip;n;
06/04/2025;Documentation from the moment of the fall in the city of Ashkelon. #IsraelUnderFire #Gaza https://t.co/Sdc1r1gxI9;n;
27/02/2025;BBC finds serious flaws in making of Gaza documentary and says there are no plans to air it again in current form https://t.co/NesoOZSpcZ;n;
18/03/2025;At least 330 people killed in Israeli air strikes on Gaza says Hamas-run Gaza health ministry Follow live https://t.co/gtsPpgkQPF;n;
06/04/2025;#Enemy_Media Uri an Ashkelon resident whose house was hit by shrapnel says: - A year and a half after the war in Gaza rockets are still falling on Ashkelon - this is not real and it is not normal. - He added after taking this video: We don't feel victorious. https://t.co/k91u6seh0D;n;
06/04/2025;Mike Mihajlovic emphasizes that the expenses of Israel s genocidal war on Gaza are mainly covered by the US Congress. Watch in full #EconomicDivide @PresstvPrograms https://t.co/Oi32L84aMU;n;
06/04/2025;57 countries exposed by Gaza Genocide https://t.co/DHXTokICpX;n;
06/04/2025;▶️ Israeli warplanes targeted a tent used by journalists near Nasser Hospital in Khan Yunis Gaza. @PressTV https://t.co/tuFUM3rYV6;n;
02/04/2025;Israel says it is expanding its military operation in Gaza and will seize large areas of the territory https://t.co/GzWqZsMZPj;n;
06/04/2025;WARNING: GRAPHIC 18+ Israeli warplanes have targeted a tent used by journalists near Nasser Hospital in Khan Yunis Gaza. #GazaHolocaust #GazaGenocide https://t.co/Sq7PE1OzIz;n;
06/04/2025;The lefter-than-thous who demanded that the 2024 election be a referendum on the Biden admin s handling of Gaza really should have considered that helping elect Trump to do Gaz-a-Lago would decenter their Omnicause for the foreseeable future and perhaps permanently;n;
14/12/2024;from Vassar SJP on IG: Early this morning a group of autonomous actors tagged Vassar College a neoliberal corporation manufacturing consent for and investing in israel's ongoing genocide in Gaza the occupation of the West Bank and the recent zionist escalations in Lebanon https://t.co/Xv2G6AH6B7;n;
16/01/2025;STUDENTS: MOBILIZE THIS TUESDAY JANUARY 21ST On Wednesday January 15th a ceasefire was established in Gaza;n;
15/01/2025;Today January 15 a ceasefire ends 15 months of israel's horrific genocide in Gaza. Today Palestinians celebrate with those around them;n;
06/04/2025;The slaughter of children in Gaza passed her by;n;
21/01/2025;Harvard s response to the genocide in Gaza:;n;
06/04/2025;The medical director at Al-Ahli Hospital in Gaza Doctor Fadel Naim warned that the situation has spiralled completely out of control in the hospital. With Gaza s health system in collapse hospitals are overwhelmed;n;
06/04/2025;:(( My account has been restricted so my gfm doesn't appear to everyone! Please support my family s gfm!! by sharing quoting and donating. Please leave a comment 🇵🇸 or even a dot.https://t.co/kkzgz6ZNPz https://t.co/54KDvPzxmz;n;
23/11/2024;from SPHR at Concordia University where 11 000 students went on strike for Gaza this week https://t.co/0cajR8gj5E;n;
04/12/2024;repost from CCNY SJP on IG: On The National University Day of Strike every CUNY campus took to the streets converging at CUNY central to demands that CUNY DIVESTS! Students have been and will continue to keep up the fight for divestment because EVERY SINGLE UNIVERSITY IN GAZA https://t.co/WERWaybWJX;n;
28/11/2024;UPDATES FROM DAR WADEE AL FAYOUMI ENCAMPMENT AT SARAH LAWRENCE COLLEGE: Thank you to every single person who sustained the fight on campus in solidarity with Gaza and Palestine this week. This is only the beginning. https://t.co/8uVttzgXd6;n;
08/12/2024;Last Thursday Boulder SJP took back the University Memorial Center to show solidarity with Gaza. Meanwhile the administration continues to prioritize its commitment war contractors. Two students were banned from campus for two months without any resolution and Boulder SJP has https://t.co/SFkjQtCZNB;n;
06/04/2025;what an idiot you are @uk_doug9298 was Hamas occupying Israel or Israel occupying Gaza and the West Bank - you Christian Zionists were butchering Jews when Hitler was around - you just changed your victims but you are racist scum underneath;n;
05/04/2025;@GlennFenfenski Except they were and some were even UN staff. This is normal in Gaza https://t.co/GnQMGrTQPc;n;
06/04/2025;There is a massacre in Gaza !!! #Rafafonfıre @un @unicef ​​#gazagenocide‌ #gaza #gazaholocaust #freepalestine;n;
04/04/2025;@johnny4peace @turky_ammar @owenjonesjourno That's totally not true. It's almost exclusively children ages 0-9. The real Islamists are even in Gaza https://t.co/oM9uIrJlTa;n;
06/04/2025;Israel's military changed its initial account over last month's killing of 15 emergency workers in Gaza which has sparked calls for an independent investigation https://t.co/2KNteUFfpd https://t.co/6a2sQHw2Uv;n;
21/11/2024;Sarah Lawrence College NY TAKE A BUILDING CHALLENGE UNDERWAY: An autonomous group of students have started a Gaza Solidarity Occupation in Westlands calling on the college to DISCLOSE their financial investments &amp;n;
06/04/2025;#Iran's #IRGC releases a Threatening &amp;n; #Iraq. #Russia #Ukraine #US #France #Canada #Germany #England #Israel #Egypt #Turkey #Qatar https://t.co/s1kYKeTkJ8
22/11/2024;from our Sarah Lawrence comrades: SHAME! On Day 2 of our Gaza Solidarity Encampment Sarah Lawrence Campus Safety officers inspected the tents of students and imposed unfair ID checks on our students and campus community. 🇵🇸 FREE PALESTINE LONG LIVE DAR AL-FAYOUMI GLORY TO https://t.co/wvkYLjbRgs;n;
06/04/2025;Global strike out #FreePalestine #StopGenocideInGaza #Gaza #strike #GlobalStrikeForGaza https://t.co/pnj57z2Q1H;n;
17/10/2024;Chag Sukkot Sameach! Scenes from Gaza solidarity sukkahs across the country Pictured here in order: Brown Northwestern UChicago and Columbia https://t.co/EsXg5mWNQ6;n;
06/04/2025;#warning don't watch this if easily upset. Last Mayor of Gaza tells what Hamas is like compared to ISIS. https://t.co/KHsWqD3cDH;n;
06/04/2025;After incitement by Israeli media calling for his death journalist Hassan Salih was targeted in an assassination attempt by Nazi Israel. https://t.co/6VzcewvFJZ;n;
06/04/2025;May they experience the same God willing. May the bodies that lie beneath the rubble haunt those bulldozing &amp;n;
05/03/2025;US has held direct talks with Hamas over Israeli hostages in Gaza White House confirms https://t.co/uviffPyiCm;n;
20/02/2025;Hamas is handing over the first bodies of Israeli hostages held in Gaza Follow updates: https://t.co/8EIeeiSx4l;n;
17/01/2025;If the destruction of libraries universities and archives in Gaza is not in the interest of history what is? @AHAhistorians AHA members: cancel your memberships. An institution that turns its back on education cannot pretend to serve history.;n;
06/04/2025;Fvck Pershing Square KINCAP shorts equities LOOOOOOWWWWWWEEEEERRRRR Disgustingly So Lower than your worst nightmare Gaza Mode https://t.co/Hp9bOkWENq;n;
06/04/2025;While Gaza is drowning in bloodshed;n;
06/04/2025;#Gaza #GazaGenocide #GazaHolocaust How much longer will the rest of the World allow Israel to get away with this? @Keir_Starmer;n;
06/04/2025;‼️URGENT‼️ To all residents of Gaza present in the Deir al-Balah area in the neighborhoods: Al-Sahaba Al-Samah Al-Awda Al-Zawaida and Al-Salah This is a final advance warning before the attack! For your safety you must move immediately south to the known shelters in https://t.co/du7aCAwCP0;n;
06/04/2025;Everyone already knew Trump s position on Gaza. The bad part is that the Kamala s position was no different.;n;
06/04/2025;Sincerest apologies to this person for having to deal with the (hypothetical?) problem of explaining to their kids what 'shit rentals' and 'pingers' are (although with what's going on in Gaza you might think there are some more challenging things to explain to kids rn than that?) https://t.co/57JSfQkqX9;n;
06/04/2025;#BREAKING Egypt closed the Rafah crossing gate on the Egyptian side of Gaza Strip with a long concrete wall https://t.co/nqXuQOBNT1;n;
06/04/2025;Israeli airstrikes kill 44 Palestinians in Gaza https://t.co/sB12tJvGkn;n;
06/04/2025;An Israeli bombardment on a group of Gazans in the Al Tuffah neighborhood northeast of Gaza left 11 dead including nine children according to the enclave s civil defense and Palestinian media via Telegram. https://t.co/sWAFL0Ir6n;n;
20/03/2025;As the genocide continues in Gaza students remain steadfast in their solidarity with Palestine. Learn more: https://t.co/rr5UH7prLW;n;
17/12/2024;@anvi_gupt_a The Israeli air and ground strikes on Gaza have resulted in over 50 deaths including children a cameraman from Al Jazeera and Civil Defence personnel. The casualties reflect the ongoing violence in the region.;n;
06/04/2025;Hamza Abu Issa Another beautiful child from Gaza beheaded by IDF airstrikes using U.S.-made bombs adding to the ongoing massacre of over 30 000 children killed by sophisticated weapons in plain view of the world.;n;
06/04/2025;Only two scenarios will come out of this meeting. It s either Trump will force Netanyahu to end the war in Gaza or they will make a decision on possibly bombing Iran later this week. @MenchOsint;n;
05/04/2025;@TipOfSpearIslam It is standard procedure for IDF. Medics and civil service journalist and police in Gaza are true heroes that will never have Hollywood movies made about them.;n;
06/04/2025;#Gaza Israel killed a mother and her three daughters in an Israeli raid in the south of the Gaza Strip. By bombing their tent https://t.co/st0BKiMZ2k;n;
06/04/2025;BubbaNews: I m not sure what s going on here. Egypt tonight just closed the Rafah crossing gate on the Egyptian side of Gaza Strip with a long concrete wall. Something doesn t add up. https://t.co/GucOd79Sj8;n;
06/04/2025;🇺🇸REP. AL GREEN VOWS TO IMPEACH TRUMP WITHIN 30 DAYS OVER GAZA REMARKS Rep. Al Green (D-TX) declared he will introduce articles of impeachment against Trump within the next 30 days accusing him of being unfit for office and citing his controversial Gaza comments as https://t.co/08A6xAy0LK;n;
06/04/2025;I have shared news of Israeli war crimes &amp;n;
06/04/2025;‼️ A MAN BEING BURNT ALIVE AFTER BEING BOMBED BY ISRAEL #GazaHolocaust #GazaGenocide #Gaza;n;
28/01/2025;Please donate to and share the BRISMES Fund for Higher Education in Gaza an initiative to help support the reconstruction of higher education in Gaza in accordance with the declared priorities of the Emergency Committee of Universities in Gaza https://t.co/WZk369m2Pk;n;
06/04/2025;The fact that people really seem to think there's a lot of daylight between the trump and Biden policy on Gaza is actually insane.;n;
18/03/2025;Israel announces extensive air strikes on targets in the Gaza Strip the largest attack since January s ceasefire came into effect https://t.co/w0myvf1KyH;n;
06/04/2025;Another Journalist in Gaza;n;
08/02/2025;Three Israeli hostages handed over by Hamas in Gaza as more Palestinian prisoners to be freed under ceasefire deal - follow live https://t.co/datJPc1r9d;n;
06/04/2025;Tens of thousands of Moroccans have taken to the streets to protest against Israel s punishing assault on Gaza and its people also directing their anger at the United States and its support for the 18-month-long war despite Israeli war crimes. https://t.co/Soqo1C992c;n;
18/03/2025;Israel's Prime Minister Benjamin Netanyahu says Israel has resumed combat with full force after deadly Gaza strikes adding this is just the beginning Follow live: https://t.co/J9y5jO2d0m;n;
23/03/2025;The number of Palestinians killed by Israel in Gaza surpasses 50 000 says the Hamas-run health ministry https://t.co/LGZaxdwfJJ;n;
04/04/2025;@ppow84 @CroBanian1 @Partisangirl I know. I can try to explain my thoughts. Everything Zionists and Jews have touched is coming into question. Israel with the help of the media is really fucking up the fabric of society and Gaza is having ripple effects i;n;
06/04/2025;How was their operational security prior to all those pagers detonating the next day when the ICOM's went boom when Nasrallah went see Allah or during the HR Ops in Gaza? You used a crap example got called on it publicly and are struggling to validate it.;n;
06/04/2025;BREAKING: A Palestinian journalist reports that Israeli forces directly struck the journalists tent at Nasser Hospital in Khan Younis southern Gaza Strip.;n;
06/04/2025;War's toll on Gaza's children https://t.co/XyvPuXvmJC via @YouTube;n;
06/04/2025;Rockets from Gaza fired towards Ashdod and Ashkelon for the first time in months.;n;
06/04/2025;The Chicago surgeon treating wounded in Syria Ukraine and Gaza https://t.co/sdrc9P09q9 via @60minutes;n;
06/04/2025;Trump s Pick for Israel Ambassador Leads Tours That Leave Out Palestinians and Promote End of Days Theology Trump wants Gaza for real estate deals but Mike Huckabee s all-inclusive Israel tours erase Palestinians for a higher purpose. https://t.co/OBsbrQ3s9V;n;
03/04/2025;@KratosKityOfWar @yurnero_x Yeah but nothing on the scale we are seeing now. In fact what is going on in Gaza has no historical precedent. It is unique. Even ww2 the Nazis had a 6% child kill rate. Israel is now at 46%;n;
06/04/2025;BREAKING: The Israeli military is reportedly carrying out a large-scale invasion across the West Bank ahead of tomorrow s general strike protesting the genocide in Gaza. Drop Site contributor @MariamBarghouti says Israeli forces are raiding Qalandia Jalazone and Am ari refugee https://t.co/Q5InmtJSJ8;n;
04/04/2025;@yapma_ses21334 @AhmedTayy I've seen more than 20 real Muslims die in Gaza their bravery is unquestioned. So it's more than 20 but I see what you mean;n;
04/04/2025;@alex_oren98975 Obviously the footage I sent you is only a fraction of the Gaza footage but it gives you a very clear picture.;n;
06/04/2025;The holocaust in Gaza just keeps accelerating. Another journalist targeted by the ZNazis.;n;
06/04/2025;Yemen reports 6 deaths in US air strikes Netanyahu orders new attacks on besieged Gaza as Tel Aviv's genocidal war on the blockaded enclave enters its 548th day Follow our live coverage https://t.co/L2ytATrbL4;n;
19/01/2025;Israel's PM Netanyahu says Gaza ceasefire delayed until Hamas provides a list of hostages to be freed https://t.co/OfIxN0zf1t;n;
14/02/2025;Hamas names three hostages to be released from Gaza on Saturday including US Russian and Argentinian dual nationals https://t.co/Pa01IsPMu9;n;
11/02/2025;Israel will end the Gaza ceasefire if Hamas does not release hostages on Saturday PM Benjamin Netanyahu says Follow live: https://t.co/u4Kc7upPSP;n;
06/04/2025;@whataboutyas @RTTHshow They didn't slaughter mainly children ages 0-9 in Afghanistan anywhere near Gaza. You are making things up.;n;
06/04/2025;@whataboutyas @RTTHshow Im comparing Oct 7 footage to Gaza war footage. Duh;n;
18/03/2025;Over the past two months the Zionist state of Israel has continually violated the provisions of the ceasefire agreement acting with impunity and the full backing of the imperialist Western world. Now the Zionist entity is continuing the genocidal bombardment of the Gaza Strip;n;
06/04/2025;The IDF changes it's story https://t.co/Xftu0SfHnR;n;
06/04/2025;Thousands of protesters gathered today near the Israeli consulate in Istanbul Turkey demanding an end to the ongoing Israeli genocide against Palestinians in Gaza. https://t.co/BhyOFSQB2h Telegram: https://t.co/SlU5nFVwkX X: https://t.co/GqHITMxE9L https://t.co/LhGGFN5qBv;n;
30/01/2025;Two more Israeli hostages and five foreign nationals handed over to Red Cross in Gaza Israel's military says - follow live https://t.co/tZh1pZMW2M;n;
06/04/2025;The Israeli Air Force carried out a precision-airstrike earlier on the central Gaza Strip targeting a Hamas rocket launcher that fired 10 projectiles last night against the cities of Ashdod and Ashkelon in the south of Israel thankfully not resulting in any serious injuries. https://t.co/xpS6VBcuJ9;n;
25/01/2025;Four female Israeli soldiers held in Gaza handed to Red Cross in second hostage release of ceasefire deal https://t.co/xwBQFsbMgx;n;
06/04/2025;President Macron's 48-hour Cairo visit includes talks on Gaza a summit with Jordan's King Abdullah and a visit to the Grand Egyptian Museum ⤵️ https://t.co/IH294QgUyk;n;
05/02/2025;President Trump suggests the US could take over Gaza in joint news conference with Israeli PM Netanyahu Follow live https://t.co/ssAr2J4KNP;n;
19/01/2025;Ceasefire goes into force in Gaza after delay over list of first Israeli hostages to be freed by Hamas https://t.co/5cMdbVn0Cz;n;
27/01/2025;Thousands of Palestinians begin returning to north Gaza after deal is reached to free Israeli hostages - follow live https://t.co/DVh939uXOD;n;
06/04/2025;Breaking | A devastating airstrike by Israeli forces has targeted a journalists' tent near Nasser Hospital in Khan Younis southern Gaza resulting in multiple deaths and injuries https://t.co/mGajcToILk;n;
06/04/2025;#Gaza ceasefire collapse: UNRWA https://t.co/oTznlEFLlr;n;
30/01/2025;First of three Israeli hostages to be released by Hamas on Thursday handed over to Red Cross in Gaza - follow live https://t.co/zgpnSNUKnA;n;
19/01/2025;Photo shows British-Israeli hostage Emily Damari reunited with her mother for the first time since being released from Gaza - follow live: https://t.co/D8SG2uK5eK;n;
04/04/2025;@alex_oren98975 It's your luck day. The total footage from Oct 7 is around 0.02% of the total footage we collected in total from Gaza. I know because I submitted it to the ICC in full. Here's 80 000 raw videos of mostly children and women being killed by ;n;
06/04/2025;@Beehiveursel Because the PCRS isn't a British NGO and even if it was Gaza is not considered behind enemy lines it's just a city.;n;
19/01/2025;Hamas releases names of three Israeli hostages to be released after delay postponed start of Gaza ceasefire https://t.co/76iIp2msDD;n;
06/04/2025;Another Palestinian journalist killed in Israeli airstrike in Khan Yunis southern Gaza https://t.co/OFM0TIeZa1;n;
06/04/2025;I suspect Ukraine Yemen and Gaza could be drawn out for this reason. A prolonged war is the ultimate Keynesian stimulus package. Especially in Yemen and Gaza. It is prolonging suffering to show strength maintain a strategic advantage and keep economies from failing.;n;
06/04/2025;Israeli fighter jets launch a series of airstrikes targeting the northern areas of Deir Al-Balah city central Gaza Strip following the launch of 10 rockets from there. #HamasNazis;n;
06/04/2025;@Beehiveursel Oh then the answer is because they operate many offices hospitals and musical outposts in Gaza. As does the UN. This is normal stuff they rescue people everyday;n;
06/04/2025;@mr_mrmt085 @jacksonhinklle @MrMrmt Jackson Hinkle likely believes Netanyahu belongs in prison due to an ICC arrest warrant issued in Nov 2024 for alleged war crimes and crimes against humanity in Gaza like starvation as a warfare method and murder. Hinkl;n;
06/04/2025;@seqrity9 Nope Israel https://t.co/Xftu0SfHnR;n;
06/04/2025;We had prepared a beautiful room for him a warm bed a home filled with safety and calm. Instead he was born into a life of exile ️ Opinion by Shaimaa al-Durra https://t.co/xhKhWz0kea;n;
06/04/2025;Breaking | A journalist was killed and several others were injured after an Israeli airstrike hit a tent at Nasser Hospital in Khan Younis southern Gaza https://t.co/xHlhnVGPTS;n;
06/04/2025;@BryceMonzon @mujahid_gaza24 @Sherko8827 @DostoNeko No this has been thoroughly investigated and even Israel admits it https://t.co/Xftu0Sgfdp;n;
06/04/2025;@majerve92 @hipdude88 @EYakoby @YisraelOfficial If we didn t exclude those who left Gaza the population wouldn t drop by 160k since Oct 7 2023. With ~55k births and ~55k deaths it d stay near 2.2M not 2.1M. Emigration (100k) drives the big decline without;n;
06/04/2025;@JeanloLOUIS @SilentlySirs Based on my analysis the claim about General John Pagri's death in Gaza appears to be fake news. There's no record of him or a Special Tasks Battalion in the U.S. Army and no credible sources confirm this event. The image's wate;n;
06/04/2025;Palestinian militant group Hamas said it fired a barrage of rockets at cities in Israel's south on Sunday in response to Israeli massacres of civilians in Gaza. Click the photo to read more: https://t.co/i0DJyc7hvn;n;
29/10/2024;#AniesBacaBuku A Diary of Genocide https://t.co/2lulK4xVx5;n;
06/04/2025;Amazing vocals! Song about the genocide of the Pontiac Greeks by the Ottoman Turks. https://t.co/nheiQHUHRX;n;
06/04/2025;🇺🇲 ️End Times Dystopia️ fueling anti-Christ ️End Times Genocide️ in ️The Holy Land️ https://t.co/6GWnmu1mR4;n;
06/04/2025;As we honor the lives lost in the 1994 genocide against the Tutsi let s commit to remembering and building a future rooted in unity and peace. #Remember #Unite #Renew #Kwibuka31 https://t.co/g86GSkmcqq;n;
06/04/2025;i am considering purchasing a rickenbacker even though every bassist who's ever played a rickenbacker has not enjoyed playing a rickebacker;n;
06/04/2025;Rwandan genocide: thousands dead. Kagame's role controversial. Involved in DRC wars (millions dead). Kagame's responsibility in the Great Lakes killings: open question. #Rwanda #DRC #GreatLakes @POTUS @PaulKagame @UN @hrw @CNN @France24_fr @RealAlexJones;n;
06/04/2025;Let hope be your guiding light inspiring you to build a brighter future for our nation and generations to come.Embrace the journey from the darkness of the Genocide against the Tutsi 1994 in Rwanda 🇷🇼 to the light of a new beginning filled with hope and promise. https://t.co/WQVikHLg4B;n;
06/04/2025;Tel Aviv and Berlin - a perfect match based on our common values of barbarity and genocide. https://t.co/dzOsJRTqO7;n;
06/04/2025;As we remember the Genocide against the Tutsis in Rwanda we join our voices together to say: Never Again Must Mean Never Again! #Kwibuka31 #VisitRwanda https://t.co/wqjDq74o44;n;
06/04/2025;As we mark Kwibuka31 we remember the over one million innocent lives lost during the Genocide against the Tutsi. To all survivors your strength courage and resilience inspire us every day.;n;
06/04/2025;Mitdash Stands together with the Rwandan Community to commemorate the 1994 Tutsi Genocide. Remember We Build # Remembrance31 #mitdash https://t.co/TO4HNNTQ5N;n;
06/04/2025;Gaza: Genocide in the Age of Artificial Intelligence and Global Surveillance https://t.co/FyqcSTaZpb via @PalestineChron;n;
