conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;
1908874573258412451,Sun Apr 06 13:28:58 +0000 2025,2,I see absolutely nothing wrong with the actions that Israel took. The UK has in the past denied entry to MPs from other countries so our government has no right to cry foul when it happens against our MPs. No one is stopping them from saying what they want in parliament that,1908874573258412451,,,en,,0,1,0,https://x.com/undefined/status/1908874573258412451,22040797,;;
1891161575723036711,Sun Feb 16 16:24:31 +0000 2025,0,@RobertGSilvermn You do realize that hamas isn't in those buildings right? They are in the tunnels https://t.co/8Kbhf5096p,1891161748524159002,,RobertGSilvermn,en,,0,0,0,https://x.com/undefined/status/1891161748524159002,1841113170229776389,;;
1908888273201606967,Sun Apr 06 14:23:24 +0000 2025,4,Well...The devil has always had delusions of grandeur skilled at manipulating others and believing he's right. But in the end light will always prevail and that light is with the God of Israel.,1908888273201606967,,,en,,0,0,2,https://x.com/undefined/status/1908888273201606967,1685276651200839680,;;
1909018590743035998,Sun Apr 06 23:01:14 +0000 2025,0,Wow! @RhonddaBryant is yet another Labour #Hypocrite?! I m shocked that he expects the UK to protect themselves from provocateurs yet doesn t believe Israel has the right to do the same. It s not fun when the ill fitting shoe is on your foot is it?,1909018590743035998,,,en,,0,0,0,https://x.com/undefined/status/1909018590743035998,321694121,;;
1908590300114919864,Sun Apr 06 13:52:50 +0000 2025,6,@alatch53 @palyouthmvmt @michael_david41 If they're stealing your land you'll always be a troublemaker. Or would you be a coward? They're very cheerful and welcoming people. Anyway if you think Israel has the right to reclaim lands from 3 000 years ago the Palestinians have the same right. They never left.,1908880580646756458,,alatch53,en,,0,1,1,https://x.com/undefined/status/1908880580646756458,270251411,;;
1908865348780048418,Sun Apr 06 12:52:18 +0000 2025,1,There's no mistake. Israel intentions are the horror of genocide. Israel has no right to exist in occupied Palestine.,1908865348780048418,,,en,,0,0,0,https://x.com/undefined/status/1908865348780048418,1384884621419192321,;;
1908791535615058183,Sun Apr 06 15:18:00 +0000 2025,4,@ShaykhSulaiman Ridiculous statements. Israel has the right to a defensive war in response to the most barbaric attack of Oct 7th the horrors of which have been copiously described no need to repeat because you know. Release of hostages would be a start to a peaceful outcome. End.,1908902012089151937,,ShaykhSulaiman,en,,0,2,0,https://x.com/undefined/status/1908902012089151937,1841348317391036416,;;
1908996923295764631,Sun Apr 06 21:35:08 +0000 2025,4,Israel has the right to starve children to death,1908996923295764631,,,en,,0,0,1,https://x.com/undefined/status/1908996923295764631,1610928487887695872,;;
1746868812635602955,Mon Jan 15 12:15:54 +0000 2024,202,This is precisely the point Israel made at @CIJ_ICJ (to maintain it has a legal right to self defence because it is not an occupying power). For a power that isn t occupying it places enormous limits on the freedom Palestinians in Gaza and rules their lives with an iron fist ,1746868812635602955,,,en,,2,11,97,https://x.com/undefined/status/1746868812635602955,262953230,;;
1908642706751959335,Sun Apr 06 20:41:29 +0000 2025,0,@HeidiBachram @UKLabour @Keir_Starmer Curious Israel has the right to defend itself but not protect its borders? Talk about faux outrage!,1908983421730484720,,HeidiBachram,en,,0,0,0,https://x.com/undefined/status/1908983421730484720,509408181,;;
1720910934716125601,Sat Nov 04 21:08:34 +0000 2023,299,Just a lil correction Israel has a right to defend itself I don t think anyone disagrees with that Yes international law disagrees with that. Paragraph 139 of the International Court of Justice Advisory of Opinion dated 2004 asserts Israel DOES NOT enjoy a right of self,1720910934716125601,,,en,,2,4,91,https://x.com/undefined/status/1720910934716125601,270022127,;;
1908960596273381517,Sun Apr 06 22:47:45 +0000 2025,2,@AdamSartawi @BellaWallerstei Yes Israel as a sovereign state has the right to decide who enters its borders under international law even while occupying other territories. This right isn t legally diminished by its occupation status though debates persist about movement restrictions and human rights in https://t.co/ue2JI9QylU,1909015195634008407,https://pbs.twimg.com/media/GnOlAPnXwAArBC7.jpg,AdamSartawi,en,,0,3,0,https://x.com/undefined/status/1909015195634008407,1720665183188922368,;;
1875944587245871311,Sun Jan 05 16:36:57 +0000 2025,628,Israel inherited sovereignty over the whole of the territory vacated by the previous sovereign Britain under the international legal principle of uti possidetis juris. You may find it duplicitous but it is a universally accepted doctrine of international law.,1875944587245871311,,,en,,7,35,153,https://x.com/undefined/status/1875944587245871311,174646175,;;
1908865580582522984,Sun Apr 06 17:29:12 +0000 2025,2,@hzomlot Israel has the right to ban anyone who supports palistinian/hamas terrorists who murdered the Bibas family. https://t.co/3Py8sy5clK,1908935029561893263,https://pbs.twimg.com/media/Gn3mScJWwAAyj8K.jpg,hzomlot,en,,0,0,0,https://x.com/undefined/status/1908935029561893263,1692250111705784320,;;
1908948748341739678,Sun Apr 06 18:23:42 +0000 2025,1,nobody should have the right to terf out those native to a land whether it be by armed visits to homes or by being utterly intolerable as neighbours (the state of israel has facilitated both to push native people out of their land,1908948748341739678,,,en,,0,0,1,https://x.com/undefined/status/1908948748341739678,462246422,;;
1726707301124608132,Mon Nov 20 21:01:15 +0000 2023,5839,Israel does not have the right to defend itself. The only reason Israel keeps saying the opposite over and over is because they know what they're doing is disproportionate and illegal occupation.,1726707301124608132,,,en,,71,798,2644,https://x.com/undefined/status/1726707301124608132,1155845777039810560,;;
1865797779114631228,Sun Dec 08 16:37:10 +0000 2024,245,Israel believes that it has the imperial right to conquer weaker lands in the Middle East because no one will force a hand on them.,1865797779114631228,,,en,,2,2,32,https://x.com/undefined/status/1865797779114631228,862855129908862976,;;
1908856695033332060,Sun Apr 06 18:27:06 +0000 2025,1,@NicholasTyrone She isn't taking sides. She is dealing with the facts. Israel has the right to block people if necessary. That's all she is doing. Not getting emotional like the labour MPs.,1908949603031884079,,NicholasTyrone,en,,0,0,0,https://x.com/undefined/status/1908949603031884079,356950227,;;
1908959112802492870,Sun Apr 06 19:04:53 +0000 2025,0,For whom does Jewish DNA like blood close the semantic component?! The State of Israel has the right to exist. This is a Jewish land a Jewish country with such a desire to be democratic emphasizing without losing its national idea. https://t.co/mpMPAgkeCq,1908959112802492870,https://pbs.twimg.com/media/Gn38MluXYAAMWU9.jpg,,en,,0,0,0,https://x.com/undefined/status/1908959112802492870,1748423863401123840,;;
1908853831003259036,Sun Apr 06 12:06:32 +0000 2025,4,Antisemites have no right going to Israel. And Israel has the right to deny them entry. Lammy is a POS.,1908853831003259036,,,en,,0,0,0,https://x.com/undefined/status/1908853831003259036,1631942939243864069,;;
1908829970857603308,Sun Apr 06 19:11:03 +0000 2025,1,@JoshFG They weren't unjustly detained they were kicked out. One is from China one from Yemen both support Palestine and criticised Israel. They lied saying they were on a parliamentary delegation. Israel has the right to block people and Kemi said they had that right.,1908960664258855182,,JoshFG,en,,0,1,0,https://x.com/undefined/status/1908960664258855182,356950227,;;
1908722054406303879,Sun Apr 06 03:22:54 +0000 2025,0,Revolution/Liberty/Freedom/Voluntarism/Rebellion = disestablishmentarianism Government/Voters = antidisestablishmentarianism Zionist Hoard (say that Jews are God's chosen people Israel has the right to exist that they are a Jew) = Amalekites(plural) Amalek(singular) ,1908722054406303879,,,en,,0,0,0,https://x.com/undefined/status/1908722054406303879,1839762943057002496,;;
1776878173445079349,Sun Apr 07 08:13:34 +0000 2024,5148,@RishiSunak Israel does not have the legal right to self-defense in the lands it occupies as the owners of the land have the legitimate right to resistance and the right to self-determination. Listen to UN expert https://t.co/8XIQs1Xqez,1776886017498251471,https://pbs.twimg.com/amplify_video_thumb/1776885852003528705/img/31ZEbwjYfUs2u3t-.jpg,RishiSunak,en,,70,134,870,https://x.com/undefined/status/1776886017498251471,24264540,;;
1734253839929196554,Mon Dec 11 17:17:53 +0000 2023,325,@TomCottonAR Israel does not have a right to defend itself from people it has occupied and put a brutal siege on for the past 16 years. The only right Israel has under international law is to end the occupation and stop the siege.,1734261234403532930,,TomCottonAR,en,,0,13,14,https://x.com/undefined/status/1734261234403532930,1233161007935053824,;;
1901952991009128602,Tue Mar 18 11:05:04 +0000 2025,790, FACT: Under international law as long as Hamas is holding hostages and refusing to engage in good faith negotiations to extend the ceasefire in Gaza Israel like any sovereign nation is fully entitled to take decisive military action. https://t.co/547JWnIlTD,1901952991009128602,https://pbs.twimg.com/media/GmUYCcwW8AADVcE.jpg,,en,,24,66,235,https://x.com/undefined/status/1901952991009128602,351120282,;;
1731404365695528980,Mon Dec 04 02:12:37 +0000 2023,236,@VP Nope. Israel does not have that right. According to International Humanitarian law the occupying power has no right to self-defense in the area it occupies. The occupied people have the right to self-defense.,1731496699170853031,,VP46Archive,en,,9,12,106,https://x.com/undefined/status/1731496699170853031,397599104,;;
1908959992171917669,Sun Apr 06 19:08:23 +0000 2025,5,Israel has the right to deny entry to individuals who pose a security risk. It's not about anti-Israel hatred but about protecting their borders. @DavidLammy should respect Israel's decision and the need for security in the region.,1908959992171917669,,,en,,0,0,0,https://x.com/undefined/status/1908959992171917669,769637311952916480,;;
1908956239263920634,Sun Apr 06 18:53:28 +0000 2025,0,Israel has the right to imprison the Americans in the USA for free speech says Trump . https://t.co/6Wtu8CF0NB,1908956239263920634,https://pbs.twimg.com/media/Gn35lD4WgAA6hdx.jpg,,en,,0,0,0,https://x.com/undefined/status/1908956239263920634,914818686,;;
1833593221764812946,Tue Sep 10 19:47:45 +0000 2024,3055,No the israelis do NOT have a right to defend themselves in Gaza.. but the Palestinians do says basic morality and international humanitarian law https://t.co/z0z7iRnvsJ,1833593221764812946,,,en,,30,56,1481,https://x.com/undefined/status/1833593221764812946,4249826728,;;
1851217416686354440,Tue Oct 29 11:10:21 +0000 2024,305,@EliAfriatISR 1. Israel has a right to protect its borders. 2. Israeli people have a right to live without fear of being massacred. 3. The land belongs to Israel. 4. The God of Abraham Isaac and Jacob gave it to them and NOTHING can change that. NOTHING ️🇮🇱,1851220021151740203,,EliAfriatISR,en,,0,23,17,https://x.com/undefined/status/1851220021151740203,1786872080975224832,;;
1724708164958826645,Wed Nov 15 08:37:24 +0000 2023,1206,According to international law Israel does not have the right to self defence because it is an occupying power. So no Israel does not have the right to defend itself.,1724708164958826645,,,en,,21,38,630,https://x.com/undefined/status/1724708164958826645,943233589,;;
1741050155141362060,Sat Dec 30 10:54:38 +0000 2023,265,Just to be clear Israel is the occupying force it has no lawful right to self defence (or genocide) within the territory it occupies. Gaza is occupied &amp;;
1908789759549243578,Sun Apr 06 17:27:28 +0000 2025,6,@wesstreeting @YuanfenYang You really are that naive It doesn t matter who they are They hate Israel and Israel has the bloody right to refuse them entry But hey we let any terrorist or British hating peoples in here,1908934593480131056,,wesstreeting,en,,0,0,0,https://x.com/undefined/status/1908934593480131056,165883045,;;
1835619721913184598,Mon Sep 16 10:00:20 +0000 2024,5251,No Israel does not have a right to defend itself in Gaza. But the Palestinians do. https://t.co/FG3rFp8XDF,1835619721913184598,,,en,,36,170,1828,https://x.com/undefined/status/1835619721913184598,34002725,;;
1833596341739483568,Tue Sep 10 20:00:09 +0000 2024,636,No Israel does not have a right to defend itself in Gaza. But the Palestinians do. https://t.co/FG3rFp8XDF #Palestine #Israel,1833596341739483568,,,en,,14,11,291,https://x.com/undefined/status/1833596341739483568,34002725,;;
1840207792583360831,Sun Sep 29 01:51:41 +0000 2024,71555,For the millionth fucking time: Israel has NO right to defend itself because it is ILLEGALLY OCCUPYING PALESTINE and ILLEGALLY ATTACKING LEBANON. Stop debating this canard. Palestine and Lebanon DO have the right to defend themselves under international law. Always. Stop,1840207792583360831,,,en,,178,2189,25408,https://x.com/undefined/status/1840207792583360831,16753540,;;
1858668531811836140,Tue Nov 19 03:18:04 +0000 2024,354,@NewsHour @nickschifrin @JakeSullivan46 Wrong israel has no right whatsoever. Occupiers can never claim defense against those they occupy since the very state of occupation is in itself an act of aggression. Palestinians on the other hand have full right to armed resistance as stated by int l law.,1858711312177467823,,NewsHour,en,,1,11,37,https://x.com/undefined/status/1858711312177467823,739176563808178176,;;
1908972633582116961,Sun Apr 06 19:58:37 +0000 2025,0,if you can see past all of the atrocities israel has committed and still believe they have a right to that land- indigenous people love their land. This is now how indigenous people treat the land they love. Israel has destroyed it out of blind hate,1908972633582116961,,,en,,0,0,0,https://x.com/undefined/status/1908972633582116961,1278750192901206016,;;
1749266088142201281,Mon Jan 22 03:01:49 +0000 2024,172,Under international law Israel has no right to defend itself from occupied people. Occupied people have the right to resist with any means. But then again what would I know I only worked torward a Ph.D. covering international law teach lecture and write in the area.,1749266088142201281,,,en,,4,83,72,https://x.com/undefined/status/1749266088142201281,23835021,;;
1908949532270100630,Sun Apr 06 18:26:49 +0000 2025,1,Breaking Israel has the right to refuse any MP who tells false lies and writes untruths online Well done Israel.,1908949532270100630,,,en,,0,0,0,https://x.com/undefined/status/1908949532270100630,48417340,;;
1839470008474230822,Fri Sep 27 01:00:00 +0000 2024,1798,No Israel does not have a right to defend itself in Gaza. But the Palestinians do. https://t.co/FG3rFp8XDF,1839470008474230822,,,en,,16,16,702,https://x.com/undefined/status/1839470008474230822,34002725,;;
1853059564758859857,Sun Nov 03 13:00:03 +0000 2024,242,Because the israeli occupation is already in place the RIGHT to initiate militarised force in response is a Palestinian right and NOT an israeli one https://t.co/V1PneAxcPM,1853059564758859857,,,en,,4,6,136,https://x.com/undefined/status/1853059564758859857,4249826728,;;
1727250624264524101,Wed Nov 22 13:20:06 +0000 2023,264,@DrEliDavid @Gregsy_reborn Under international law Israel is an occupier of Gaza. Israel has no legal right to fight back against a legitimate act of resistance from an occupied territory or people. What they do have the right to do is REMOVE themselves from the Occupied territory. You can whine and moan,1727316021412008378,,DrEliDavid,en,,0,41,26,https://x.com/undefined/status/1727316021412008378,1020527971,;;
1756265874908954722,Sat Feb 10 12:24:52 +0000 2024,239,@EylonALevy Serious response. Because per international law Palestinians have the right to defend ourselves against occupation. Israel has NO right to occupy and siege Palestine. Plus we all know what will happen if Palestinians surrender. Yall have said enough about turning Gaza into,1756293151075996044,,EylonALevy,en,,0,22,12,https://x.com/undefined/status/1756293151075996044,2765861495,;;
1715317072853442909,Fri Oct 20 10:40:33 +0000 2023,959,No Israel does not have the right to defend itself. How can an illegitimate state which stole the land and ethnically cleansed it have the right to anything?,1715317072853442909,,,en,,14,57,366,https://x.com/undefined/status/1715317072853442909,943233589,;;
1908981895762706601,Sun Apr 06 20:35:25 +0000 2025,0,The group she is talking about is led by the Rothschild's ! Study history and join the dots! There is no need to be a genius to understand! Who is behind Israel? Israel is behind everything and has even the right to commit genocide. Why do you think they work in the shadows!,1908981895762706601,,,en,,0,0,0,https://x.com/undefined/status/1908981895762706601,901493669689208834,;;
1908990138459258945,Sun Apr 06 21:08:10 +0000 2025,1,Kemi Badenoch thinks Israel has the right to control its borders. Colossal ignorance @KemiBadenoch. Israel has no properly defined borders. Like a malignant tumour it invades occupies and colonizes surrounding states. https://t.co/IYfRs9exqQ,1908990138459258945,,,en,,0,0,1,https://x.com/undefined/status/1908990138459258945,1721563358107738112,;;
1908955843065761884,Sun Apr 06 18:51:54 +0000 2025,1,Israel has the right to fuck the decent citizens of America says Trump .,1908955843065761884,,,en,,0,0,0,https://x.com/undefined/status/1908955843065761884,914818686,;;
1711849147135865085,Tue Oct 10 21:00:15 +0000 2023,1192,Yes you may think Israel has the right to defend itself. Under international law Israel does not have the right to defend itself.,1711849147135865085,,,en,,96,605,238,https://x.com/undefined/status/1711849147135865085,116363549,;;
1908983648839205347,Sun Apr 06 20:42:23 +0000 2025,0,Every sovereign nation has the right to deny entry to those who seek to undermine fabricate and cause mayhem. These two Hamas shills are no exception. Good move by Israel. British MPs barred from entering Israel complain of treatment https://t.co/nCTV0L8Lu1,1908983648839205347,,,en,,0,0,0,https://x.com/undefined/status/1908983648839205347,3009185459,;;
1836193428285034905,Wed Sep 18 00:00:02 +0000 2024,199,No Israel does not have a right to defend itself in Gaza. But the Palestinians do. https://t.co/FG3rFp8XDF,1836193428285034905,,,en,,0,2,72,https://x.com/undefined/status/1836193428285034905,34002725,;;
1834034209268122017,Thu Sep 12 01:00:04 +0000 2024,932,No Israel does not have a right to defend itself in Gaza. But the Palestinians do. Written by @CraigMokhiber. https://t.co/FG3rFp8XDF,1834034209268122017,,,en,,13,15,419,https://x.com/undefined/status/1834034209268122017,34002725,;;
1858640032715993377,Mon Nov 18 22:34:50 +0000 2024,285,The oppressed not the oppressor have the right to self-defense. And international law agrees. https://t.co/FG3rFp9vtd,1858640032715993377,,,en,,6,5,144,https://x.com/undefined/status/1858640032715993377,34002725,;;
1894925288737309056,Thu Feb 27 01:39:29 +0000 2025,3836,It s actually the exact opposite. Palestine has a legitimate right to sovereignty over all of historic Palestine. It has accepted what it calls a Historic Compromise to accept Israeli sovereignty over pre-1967 borders as the basis for settling the issue of Israeli secession,1894925288737309056,,,en,,67,346,983,https://x.com/undefined/status/1894925288737309056,291229690,;;
1859640845848412594,Thu Nov 21 20:30:26 +0000 2024,208,@NikkiHaley An occupying power cannot justify acts of violence or use military force against a population it's legally obligated to protect. In short fuck you Israel does not have the right to protect itself from the people it occupies. Don't like resistance? End the occupation.,1859695889339777525,,NikkiHaley,en,,1,5,15,https://x.com/undefined/status/1859695889339777525,25675905,;;
1908785496202883107,Sun Apr 06 16:57:12 +0000 2025,0,@DVATW I understand they were to visit the illegally occupied West Bank. If they flew to Tel Aviv then Israel has the right to determine who can enter Israel - should have flown to jorda and if denied access to the WB from there by the illegal occupiers then that's unacceptable.,1908926979954376895,,DVATW,en,,0,0,0,https://x.com/undefined/status/1908926979954376895,1249628886,;;
1735037051764867524,Thu Dec 14 03:35:12 +0000 2023,391,@SenSanders No Israel doesn t have the right to defend itself in a land that it occupies but the people occupied have the right to resist according to international law. Listen to The UN expert on the occupied Palestinian land https://t.co/Sefow9MNe2,1735141362213744672,https://pbs.twimg.com/amplify_video_thumb/1735141294517735424/img/KbVmcl4b8dFh6VgG.jpg,SenSanders,en,,9,39,101,https://x.com/undefined/status/1735141362213744672,24264540,;;
1873762513491546282,Mon Dec 30 18:51:36 +0000 2024,514,@UKUN_NewYork @BWoodward_UN Israel doesn't have a right to genocide according to international law set by ICJ,1873804146991915513,,UKUN_NewYork,en,,0,5,20,https://x.com/undefined/status/1873804146991915513,1653616178,;;
1908988704628081035,Sun Apr 06 21:02:29 +0000 2025,0,Laten we gewoon eerlijk blijven. Jews may hold themselves and Israel to a higher standard but no one else has the right to do so. This standard is how the Jews have decided to judge their own behavior. https://t.co/OuZHzcwRHy,1908988704628081035,,,en,,0,0,0,https://x.com/undefined/status/1908988704628081035,818931717096538112,;;
1722316786526290362,Wed Nov 08 18:14:55 +0000 2023,186,International law and the @UN consider #Israel to be an occupation force for #Gaza &amp;;
1721266800099197355,Sun Nov 05 20:42:39 +0000 2023,247,New Post - The Right of Self Defence- Israel does have the right of self defence but only in precisely the same way other countries do. In fact the only unique factor about...https://t.co/HEXsMlcUDq,1721266800099197355,,,en,,11,32,147,https://x.com/undefined/status/1721266800099197355,27716419,;;
1720251846038855733,Fri Nov 03 01:29:35 +0000 2023,226,Russia is correct. To claim that Israel an occupying state has a right to self-defense is absurd. It is like claiming that a HOME INVADER who has forced his way into someone's home has a right to defend himself against the homeowner.,1720251846038855733,,,en,,2,15,73,https://x.com/undefined/status/1720251846038855733,1520554735979286528,;;
1767220181971935589,Mon Mar 11 16:04:59 +0000 2024,239, Israel has zero right to defend themselves according to international law because they are an occupying force squatting on someone else s land.,1767220181971935589,,,en,,3,62,75,https://x.com/undefined/status/1767220181971935589,58882633,;;
1908989220791710052,Sun Apr 06 21:04:32 +0000 2025,0,The inhumanity of Israel and its supporters has no bounds. On The Right Track! ️ #usa #israel #palestine #politics #news #canada #... https://t.co/DTUQI7fn7s via @YouTube,1908989220791710052,,,en,,0,0,0,https://x.com/undefined/status/1908989220791710052,1864133714730733571,;;
1908823855872839712,Sun Apr 06 14:59:39 +0000 2025,2,@Russell0123456 @DavidLammy @KemiBadenoch Even if they hadn't Israel has the right. The absolute crust of these entitled Labour terror groupies!,1908897397050134912,,Russell0123456,en,,0,1,0,https://x.com/undefined/status/1908897397050134912,256235928,;;
1792567780241268961,Mon May 20 15:15:27 +0000 2024,277,@RepRudyYakym Under international law Israel does not have the right to self defense as a belligerent occupier. Stop lying to the people. If they want to end Hamas they need to end the occupation.,1792574867126034753,,RepRudyYakym,en,,1,4,18,https://x.com/undefined/status/1792574867126034753,25675905,;;
1712503615087136775,Thu Oct 12 16:20:53 +0000 2023,266,Israel does not have the right to exist as a religious ethnostate or defend its existence as such. What this means is simply that it does not have the right to occupy ethnically cleanse and settle foreign territories or pursue a given racial or religious demographic composition.,1712503615087136775,,,en,,2,3,46,https://x.com/undefined/status/1712503615087136775,3111264209,;;
1908977921320206431,Sun Apr 06 20:19:38 +0000 2025,0,FANTASTIC! Hamas' relentless terror attacks on innocent Israeli civilians MUST be condemned! Israel has the RIGHT to defend itself against these barbaric acts. The world must stand with Israel NOT enable Hamas' hate. Torah teaches us to protect life. https://t.co/ZWHbLjstpD,1908977921320206431,,,en,,0,0,0,https://x.com/undefined/status/1908977921320206431,1771750997834043392,;;
1843299824277582032,Mon Oct 07 14:38:19 +0000 2024,636,Israel does not have the right to defend itself against the people they occupy. It s wild how many of you still don t understand this.,1843299824277582032,,,en,,2,22,198,https://x.com/undefined/status/1843299824277582032,4874513699,;;
1840052943216611613,Sat Sep 28 15:38:43 +0000 2024,211,@mehdirhasan No one has the right to aggress as Hezbollah did and Lebanon allowed on 10/8 and thousands of times since. Israel has the right to war to end that aggression.,1840053533602689205,,mehdirhasan,en,,0,6,1,https://x.com/undefined/status/1840053533602689205,1532088779946745856,;;
1898760416714424420,Sun Mar 09 19:41:14 +0000 2025,588,@piersmorgan No it is not wrong. And no it isn't wrong that Israel retains the power to do it. https://t.co/GENuaCGUac,1898821398748905799,,piersmorgan,en,,3,19,44,https://x.com/undefined/status/1898821398748905799,53854893,;;
1851886148789899546,Thu Oct 31 07:17:18 +0000 2024,274,Actually Israel does NOT have a right to defend itself. It is an occupying power Palestinians have the right of resistance (including violent resistance) under international law and as an occupying power Israel is barred from harming the people whose land it occupies -- and,1851886148789899546,,,en,,3,1,86,https://x.com/undefined/status/1851886148789899546,17698956,;;
1766498156856967665,Sat Mar 09 16:25:52 +0000 2024,306,@EylonALevy @faniaoz According to the international law the Israelis do not have the legal right to self-defense because they are occupiers and the owners of the land have the right to resist the occupier.,1766500661816955358,,EylonALevy,en,,1,23,24,https://x.com/undefined/status/1766500661816955358,24264540,;;
1792511246769570084,Mon May 20 13:00:58 +0000 2024,372,@Ostrov_A @IntlCrimCourt @KarimKhanQC You're wrong... again! Israel is the terrorist breaking UN resolutions and international law. No law gives Israel the right to carry out collective punishment and a genocide. Palestinians on the other hand have the legal right to defend themselves against the occupier. https://t.co/qSYhdULlDW,1792541025602306333,https://pbs.twimg.com/media/GOBij_fW8AALBBB.jpg,Ostrov_A,en,,1,9,39,https://x.com/undefined/status/1792541025602306333,848279118,;;
1830747008157856209,Mon Sep 02 23:17:55 +0000 2024,858,.@abcnews .@ABCmediawatch Israel does NOT have the right to militarily defend itself in Gaza under international law. It is the occupying power. Every single time you make &amp;;
1725156482935595471,Thu Nov 16 14:22:30 +0000 2023,793,@piersmorgan No Israel cannot claim the right of self-defense against a threat that emanates from a territory it occupies.,1725157398224990298,,piersmorgan,en,,2,43,37,https://x.com/undefined/status/1725157398224990298,1326484548360744960,;;
1848413056604246043,Mon Oct 21 17:38:31 +0000 2024,338,@NathanJRobinson International law says Palestinians have the right to violent resistance against Israel's illegal occupation of their land.,1848418604649459777,,NathanJRobinson,en,,0,14,15,https://x.com/undefined/status/1848418604649459777,80791048,;;
1720552178069213531,Fri Nov 03 21:44:30 +0000 2023,524,@SecBlinken @gantzbe International law says that Israel has no right to self-defense as long as it occupies Palestine. https://t.co/XyDvCeLZ9l,1720557588046065712,https://pbs.twimg.com/media/F-CmAJqWkAAR4j0.jpg,SecBlinken,en,,9,16,134,https://x.com/undefined/status/1720557588046065712,346690956,;;
1840168971829449020,Sat Sep 28 23:17:26 +0000 2024,633,Israel has been perfectly clear: they believe they own Palestine that it is completely theirs to do whatever they like with it and Palestinians deserve only such rights as Israelis are willing to give them. This is the fundamental fact of the conflict often obscured in the US. https://t.co/W1PrPeqMV4,1840168971829449020,https://pbs.twimg.com/media/GYmXpj7XEAAKu_c.jpg,,en,,5,23,217,https://x.com/undefined/status/1840168971829449020,197080008,;;
1908953232455749814,Sun Apr 06 18:41:31 +0000 2025,0,unheard of! Israel has every right to defend itself &amp;;
1887442037009506591,Thu Feb 06 10:40:53 +0000 2025,311,@972mag @rulajebreal @yuval_abraham @mekomit For starters israel has no right whatsoever to kill a single Palestinian or have even one IOF militant anywhere in Palestine. Armed resistance is legal. Decades of israeli settlements and occupation are not.,1887451391213334579,,972mag,en,,1,8,33,https://x.com/undefined/status/1887451391213334579,739176563808178176,;;
1721546656716382380,Mon Nov 06 15:14:42 +0000 2023,316,Correction @JustinTrudeau: Israel doesn't have the right to self-defence against a non-state actor under its occupation (art. 51 of UN Charter). And parties engaging in war must adhere to IHL principles protecting civilians. There is no justification for genocide.,1721546656716382380,,,en,,9,9,156,https://x.com/undefined/status/1721546656716382380,1026669691337498624,;;
1908955439548584265,Sun Apr 06 18:50:18 +0000 2025,0,Isreal has the right to refuse entry into its country if those people spread anti Israel propaganda.,1908955439548584265,,,en,,0,0,0,https://x.com/undefined/status/1908955439548584265,1251407100766552066,;;
1720695132939534651,Sat Nov 04 06:51:03 +0000 2023,220,TIL that under international law: Israel as an occupying force in Gaza does not have the right to defend itself Gazans an occupied people facing genocide do have the right to defend themselves Sending weapons to a government commiting human rights violations is illegal,1720695132939534651,,,en,,1,7,39,https://x.com/undefined/status/1720695132939534651,618198359,;;
1881043613561618861,Sun Jan 19 19:22:36 +0000 2025,492,@JoelWBerry It s not up to you. Israel and the United States have ZERO authority or right to determine the fate of the Palestinians. If anything should be shut down it s the apartheid state of Israel.,1881059705021428012,,JoelWBerry,en,,0,10,11,https://x.com/undefined/status/1881059705021428012,905265421,;;
1745977069735919822,Sat Jan 13 01:12:26 +0000 2024,376,Does Israel have a right of self-defence under international law? No. As UN Special Rapporteur @FranceskAlbs explains: Israel cannot claim the right of self-defence against a threat that emanates from the territory that it occupies. https://t.co/BDZmhN0v80,1745977069735919822,https://pbs.twimg.com/ext_tw_video_thumb/1724485624630042625/pu/img/3ijCZcyRp_7HPwOm.jpg,,en,,15,25,223,https://x.com/undefined/status/1745977069735919822,744281884310405120,;;
1750995838002692567,Fri Jan 26 21:57:14 +0000 2024,2792,@QudsNen Under international law Israel as an occupying force does NOT have the right to defend itself against those it occupies.,1751001374123339929,,QudsNen,en,,7,53,301,https://x.com/undefined/status/1751001374123339929,194843991,;;
1898801145427964276,Sun Mar 09 18:42:34 +0000 2025,338,@piersmorgan You are hopelessly naive. The Arabs in Israel have every right enjoyed by Jews and others. Arabs in Gaza had every right allowed by Hamas. Israel did not withhold rights from anyone based on race or religion unlike the Muslims.,1898806635738661351,,piersmorgan,en,,0,14,8,https://x.com/undefined/status/1898806635738661351,1402754692699070469,;;
1716477081809535035,Tue Oct 24 15:46:15 +0000 2023,918,@davidschor According to international law the people of Palestine have a legal right to armed resistance against occupation.,1716843553748402547,,davidschor,en,,0,3,8,https://x.com/undefined/status/1716843553748402547,3415266939,;;
1848013529615388774,Sun Oct 20 14:48:54 +0000 2024,2124,Now is the time to shout it louder than ever before. COLONIZED PEOPLE HAVE THE RIGHT TO ARMED RESISTANCE https://t.co/hl5TsFE8LF,1848013529615388774,,,en,,21,8,777,https://x.com/undefined/status/1848013529615388774,16753540,;;
